"","seqnames","start","end","width","strand","peakID"
"10550","chr3",131361318,131362403,1086,"*","Peak_10550_Both_DC1_DC2"
"10551","chr3",131381153,131381538,386,"*","Peak_10551_DC2_only"
"10552","chr3",131502554,131503265,712,"*","Peak_10552_Both_DC1_DC2"
"10553","chr3",131526695,131527509,815,"*","Peak_10553_Both_DC1_DC2"
"10554","chr3",131669642,131669968,327,"*","Peak_10554_DC1_only"
"10555","chr3",131795333,131795651,319,"*","Peak_10555_DC2_only"
"10556","chr3",131796574,131796952,379,"*","Peak_10556_DC1_only"
"10557","chr3",132029156,132029619,464,"*","Peak_10557_Both_DC1_DC2"
"10558","chr3",132034771,132035394,624,"*","Peak_10558_Both_DC1_DC2"
"10559","chr3",132136918,132137670,753,"*","Peak_10559_Both_DC1_DC2"
"10560","chr3",132180371,132180745,375,"*","Peak_10560_Both_DC1_DC2"
"10561","chr3",132210669,132211074,406,"*","Peak_10561_DC1_only"
"10562","chr3",132284894,132285744,851,"*","Peak_10562_DC2_only"
"10563","chr3",132376462,132377154,693,"*","Peak_10563_Both_DC1_DC2"
"10564","chr3",132382206,132382527,322,"*","Peak_10564_DC1_only"
"10565","chr3",132382690,132383439,750,"*","Peak_10565_DC2_only"
"10566","chr3",132399286,132399586,301,"*","Peak_10566_DC1_only"
"10567","chr3",132416923,132418233,1311,"*","Peak_10567_Both_DC1_DC2"
"10568","chr3",132659124,132660994,1871,"*","Peak_10568_Both_DC1_DC2"
"10569","chr3",132721479,132722389,911,"*","Peak_10569_DC2_only"
"10570","chr3",132731066,132731375,310,"*","Peak_10570_DC1_only"
"10571","chr3",132746473,132746955,483,"*","Peak_10571_DC2_only"
"10572","chr3",132765963,132766605,643,"*","Peak_10572_DC2_only"
"10573","chr3",132843846,132844107,262,"*","Peak_10573_DC1_only"
"10574","chr3",132951719,132952040,322,"*","Peak_10574_DC2_only"
"10575","chr3",133038036,133039208,1173,"*","Peak_10575_DC2_only"
"10576","chr3",133206748,133207058,311,"*","Peak_10576_DC2_only"
"10577","chr3",133314415,133314792,378,"*","Peak_10577_DC2_only"
"10578","chr3",133384385,133384694,310,"*","Peak_10578_DC2_only"
"10579","chr3",133396853,133397138,286,"*","Peak_10579_DC2_only"
"10580","chr3",133491006,133491535,530,"*","Peak_10580_DC2_only"
"10581","chr3",133573533,133573948,416,"*","Peak_10581_DC1_only"
"10582","chr3",133661524,133662386,863,"*","Peak_10582_Both_DC1_DC2"
"10583","chr3",133674265,133674707,443,"*","Peak_10583_DC2_only"
"10584","chr3",133805306,133806043,738,"*","Peak_10584_Both_DC1_DC2"
"10585","chr3",133821821,133822096,276,"*","Peak_10585_DC2_only"
"10586","chr3",133894115,133894635,521,"*","Peak_10586_DC2_only"
"10587","chr3",133895286,133895649,364,"*","Peak_10587_DC1_only"
"10588","chr3",133926095,133926437,343,"*","Peak_10588_DC2_only"
"10589","chr3",133928089,133928508,420,"*","Peak_10589_DC2_only"
"10590","chr3",133942069,133942395,327,"*","Peak_10590_DC2_only"
"10591","chr3",134029006,134029560,555,"*","Peak_10591_DC2_only"
"10592","chr3",134030074,134030491,418,"*","Peak_10592_DC2_only"
"10593","chr3",134039479,134039957,479,"*","Peak_10593_DC2_only"
"10594","chr3",134248580,134248892,313,"*","Peak_10594_DC2_only"
"10595","chr3",134250869,134251221,353,"*","Peak_10595_DC2_only"
"10596","chr3",134251867,134252176,310,"*","Peak_10596_DC2_only"
"10597","chr3",134253863,134254131,269,"*","Peak_10597_DC2_only"
"10598","chr3",134261042,134261368,327,"*","Peak_10598_DC1_only"
"10599","chr3",134308448,134308755,308,"*","Peak_10599_DC1_only"
"10600","chr3",134314658,134314992,335,"*","Peak_10600_DC2_only"
"10601","chr3",134354599,134354983,385,"*","Peak_10601_DC2_only"
"10602","chr3",134362000,134362819,820,"*","Peak_10602_DC2_only"
"10603","chr3",134363398,134364798,1401,"*","Peak_10603_Both_DC1_DC2"
"10604","chr3",134374092,134375032,941,"*","Peak_10604_Both_DC1_DC2"
"10605","chr3",134375458,134376127,670,"*","Peak_10605_DC2_only"
"10606","chr3",134406120,134407300,1181,"*","Peak_10606_Both_DC1_DC2"
"10607","chr3",134423223,134423577,355,"*","Peak_10607_DC2_only"
"10608","chr3",134449525,134449933,409,"*","Peak_10608_DC2_only"
"10609","chr3",134485431,134486397,967,"*","Peak_10609_Both_DC1_DC2"
"10610","chr3",134601093,134601417,325,"*","Peak_10610_DC2_only"
"10611","chr3",134650761,134651340,580,"*","Peak_10611_Both_DC1_DC2"
"10612","chr3",134677434,134677875,442,"*","Peak_10612_DC2_only"
"10613","chr3",134794759,134795943,1185,"*","Peak_10613_Both_DC1_DC2"
"10614","chr3",135018232,135018641,410,"*","Peak_10614_DC2_only"
"10615","chr3",135030642,135031197,556,"*","Peak_10615_Both_DC1_DC2"
"10616","chr3",135218533,135219141,609,"*","Peak_10616_DC2_only"
"10617","chr3",135231377,135232462,1086,"*","Peak_10617_DC2_only"
"10618","chr3",135257860,135258260,401,"*","Peak_10618_DC2_only"
"10619","chr3",135439368,135439765,398,"*","Peak_10619_Both_DC1_DC2"
"10620","chr3",135503822,135504151,330,"*","Peak_10620_DC1_only"
"10621","chr3",135584900,135585190,291,"*","Peak_10621_DC2_only"
"10622","chr3",135658614,135659371,758,"*","Peak_10622_Both_DC1_DC2"
"10623","chr3",135965006,135965377,372,"*","Peak_10623_DC2_only"
"10624","chr3",135965696,135966673,978,"*","Peak_10624_DC2_only"
"10625","chr3",136194616,136195707,1092,"*","Peak_10625_DC2_only"
"10626","chr3",136196020,136197603,1584,"*","Peak_10626_Both_DC1_DC2"
"10627","chr3",136247612,136247942,331,"*","Peak_10627_DC2_only"
"10628","chr3",136249696,136250946,1251,"*","Peak_10628_Both_DC1_DC2"
"10629","chr3",136277687,136278193,507,"*","Peak_10629_DC2_only"
"10630","chr3",136528165,136528438,274,"*","Peak_10630_DC2_only"
"10631","chr3",136752192,136753381,1190,"*","Peak_10631_Both_DC1_DC2"
"10632","chr3",136818800,136819516,717,"*","Peak_10632_Both_DC1_DC2"
"10633","chr3",136819904,136820204,301,"*","Peak_10633_DC2_only"
"10634","chr3",136861644,136862743,1100,"*","Peak_10634_Both_DC1_DC2"
"10635","chr3",137032507,137033269,763,"*","Peak_10635_Both_DC1_DC2"
"10636","chr3",137105438,137105721,284,"*","Peak_10636_DC2_only"
"10637","chr3",137194610,137195042,433,"*","Peak_10637_DC2_only"
"10638","chr3",137692928,137693268,341,"*","Peak_10638_DC1_only"
"10639","chr3",137761312,137761853,542,"*","Peak_10639_DC2_only"
"10640","chr3",137763786,137764321,536,"*","Peak_10640_DC2_only"
"10641","chr3",137767732,137768233,502,"*","Peak_10641_DC2_only"
"10642","chr3",137768542,137769333,792,"*","Peak_10642_DC2_only"
"10643","chr3",137771148,137771428,281,"*","Peak_10643_DC2_only"
"10644","chr3",137792718,137793072,355,"*","Peak_10644_Both_DC1_DC2"
"10645","chr3",137896866,137897253,388,"*","Peak_10645_DC2_only"
"10646","chr3",138068668,138069137,470,"*","Peak_10646_DC2_only"
"10647","chr3",138114500,138115052,553,"*","Peak_10647_DC2_only"
"10648","chr3",138115264,138115943,680,"*","Peak_10648_Both_DC1_DC2"
"10649","chr3",138174302,138174924,623,"*","Peak_10649_Both_DC1_DC2"
"10650","chr3",138186909,138187961,1053,"*","Peak_10650_Both_DC1_DC2"
"10651","chr3",138299741,138300099,359,"*","Peak_10651_DC2_only"
"10652","chr3",138329298,138330161,864,"*","Peak_10652_Both_DC1_DC2"
"10653","chr3",138408569,138409238,670,"*","Peak_10653_DC2_only"
"10654","chr3",138434013,138434426,414,"*","Peak_10654_DC2_only"
"10655","chr3",138434901,138435845,945,"*","Peak_10655_DC2_only"
"10656","chr3",138593688,138595258,1571,"*","Peak_10656_Both_DC1_DC2"
"10657","chr3",138608481,138609103,623,"*","Peak_10657_DC2_only"
"10658","chr3",138741251,138741551,301,"*","Peak_10658_DC2_only"
"10659","chr3",138812471,138812845,375,"*","Peak_10659_DC2_only"
"10660","chr3",138833761,138835330,1570,"*","Peak_10660_Both_DC1_DC2"
"10661","chr3",138844555,138844827,273,"*","Peak_10661_DC2_only"
"10662","chr3",138860625,138861202,578,"*","Peak_10662_DC2_only"
"10663","chr3",138861894,138862288,395,"*","Peak_10663_DC2_only"
"10664","chr3",138862660,138863467,808,"*","Peak_10664_DC2_only"
"10665","chr3",138914849,138916220,1372,"*","Peak_10665_Both_DC1_DC2"
"10666","chr3",138935763,138937126,1364,"*","Peak_10666_DC2_only"
"10667","chr3",138937793,138938080,288,"*","Peak_10667_DC2_only"
"10668","chr3",138938996,138939577,582,"*","Peak_10668_DC2_only"
"10669","chr3",138949638,138950208,571,"*","Peak_10669_DC2_only"
"10670","chr3",139111486,139112126,641,"*","Peak_10670_DC2_only"
"10671","chr3",139319844,139320262,419,"*","Peak_10671_DC2_only"
"10672","chr3",139329275,139329827,553,"*","Peak_10672_Both_DC1_DC2"
"10673","chr3",139343901,139344722,822,"*","Peak_10673_Both_DC1_DC2"
"10674","chr3",139389215,139390096,882,"*","Peak_10674_Both_DC1_DC2"
"10675","chr3",139519957,139520322,366,"*","Peak_10675_DC2_only"
"10676","chr3",139538111,139538562,452,"*","Peak_10676_DC2_only"
"10677","chr3",139539075,139540217,1143,"*","Peak_10677_Both_DC1_DC2"
"10678","chr3",139562336,139562740,405,"*","Peak_10678_DC2_only"
"10679","chr3",139564390,139564666,277,"*","Peak_10679_DC2_only"
"10680","chr3",139588538,139588905,368,"*","Peak_10680_DC1_only"
"10681","chr3",139677290,139677719,430,"*","Peak_10681_DC2_only"
"10682","chr3",139934590,139935004,415,"*","Peak_10682_Both_DC1_DC2"
"10683","chr3",140128579,140128863,285,"*","Peak_10683_DC1_only"
"10684","chr3",140206138,140206404,267,"*","Peak_10684_DC2_only"
"10685","chr3",140285506,140285915,410,"*","Peak_10685_DC2_only"
"10686","chr3",140298581,140299004,424,"*","Peak_10686_Both_DC1_DC2"
"10687","chr3",140728249,140728625,377,"*","Peak_10687_DC2_only"
"10688","chr3",140910845,140911215,371,"*","Peak_10688_DC1_only"
"10689","chr3",140941341,140942040,700,"*","Peak_10689_Both_DC1_DC2"
"10690","chr3",141050828,141052226,1399,"*","Peak_10690_Both_DC1_DC2"
"10691","chr3",141070935,141071393,459,"*","Peak_10691_Both_DC1_DC2"
"10692","chr3",141076849,141077247,399,"*","Peak_10692_DC2_only"
"10693","chr3",141079606,141079916,311,"*","Peak_10693_DC2_only"
"10694","chr3",141080185,141080487,303,"*","Peak_10694_DC2_only"
"10695","chr3",141105813,141106082,270,"*","Peak_10695_DC2_only"
"10696","chr3",141192129,141192545,417,"*","Peak_10696_DC2_only"
"10697","chr3",141232074,141232556,483,"*","Peak_10697_DC2_only"
"10698","chr3",141311348,141312146,799,"*","Peak_10698_Both_DC1_DC2"
"10699","chr3",141360744,141361400,657,"*","Peak_10699_DC2_only"
"10700","chr3",141367176,141367608,433,"*","Peak_10700_DC2_only"
"10701","chr3",141368085,141368909,825,"*","Peak_10701_Both_DC1_DC2"
"10702","chr3",141392853,141393750,898,"*","Peak_10702_DC2_only"
"10703","chr3",141401829,141402113,285,"*","Peak_10703_DC2_only"
"10704","chr3",141430858,141431140,283,"*","Peak_10704_DC2_only"
"10705","chr3",141486472,141486800,329,"*","Peak_10705_DC1_only"
"10706","chr3",141659792,141660755,964,"*","Peak_10706_Both_DC1_DC2"
"10707","chr3",141737957,141739257,1301,"*","Peak_10707_Both_DC1_DC2"
"10708","chr3",141762700,141763119,420,"*","Peak_10708_Both_DC1_DC2"
"10709","chr3",141797179,141797691,513,"*","Peak_10709_Both_DC1_DC2"
"10710","chr3",141820550,141820865,316,"*","Peak_10710_DC1_only"
"10711","chr3",141875684,141876430,747,"*","Peak_10711_DC2_only"
"10712","chr3",142064029,142064361,333,"*","Peak_10712_DC2_only"
"10713","chr3",142065227,142065686,460,"*","Peak_10713_DC2_only"
"10714","chr3",142149180,142149892,713,"*","Peak_10714_Both_DC1_DC2"
"10715","chr3",142225175,142226163,989,"*","Peak_10715_Both_DC1_DC2"
"10716","chr3",142447423,142448319,897,"*","Peak_10716_Both_DC1_DC2"
"10717","chr3",142578374,142579200,827,"*","Peak_10717_Both_DC1_DC2"
"10718","chr3",142595984,142597255,1272,"*","Peak_10718_Both_DC1_DC2"
"10719","chr3",142724532,142725351,820,"*","Peak_10719_Both_DC1_DC2"
"10720","chr3",142888251,142889260,1010,"*","Peak_10720_Both_DC1_DC2"
"10721","chr3",142962850,142963247,398,"*","Peak_10721_DC2_only"
"10722","chr3",142987790,142988186,397,"*","Peak_10722_DC2_only"
"10723","chr3",143000982,143002289,1308,"*","Peak_10723_Both_DC1_DC2"
"10724","chr3",143118780,143119625,846,"*","Peak_10724_DC2_only"
"10725","chr3",143119956,143120572,617,"*","Peak_10725_DC2_only"
"10726","chr3",143120928,143122144,1217,"*","Peak_10726_DC2_only"
"10727","chr3",143329808,143330242,435,"*","Peak_10727_DC2_only"
"10728","chr3",143644287,143644613,327,"*","Peak_10728_DC2_only"
"10729","chr3",143805458,143805778,321,"*","Peak_10729_DC1_only"
"10730","chr3",143971415,143973150,1736,"*","Peak_10730_Both_DC1_DC2"
"10731","chr3",144843507,144843947,441,"*","Peak_10731_DC2_only"
"10732","chr3",145114539,145114902,364,"*","Peak_10732_DC2_only"
"10733","chr3",145316241,145316511,271,"*","Peak_10733_DC1_only"
"10734","chr3",145333181,145333448,268,"*","Peak_10734_DC2_only"
"10735","chr3",145333831,145334176,346,"*","Peak_10735_DC2_only"
"10736","chr3",145556415,145556879,465,"*","Peak_10736_DC1_only"
"10737","chr3",145927762,145928266,505,"*","Peak_10737_DC2_only"
"10738","chr3",146160433,146160937,505,"*","Peak_10738_DC2_only"
"10739","chr3",146161294,146161999,706,"*","Peak_10739_DC2_only"
"10740","chr3",146250510,146251212,703,"*","Peak_10740_Both_DC1_DC2"
"10741","chr3",146257003,146257298,296,"*","Peak_10741_DC1_only"
"10742","chr3",146469184,146470188,1005,"*","Peak_10742_DC2_only"
"10743","chr3",146497210,146497618,409,"*","Peak_10743_DC2_only"
"10744","chr3",146522422,146523154,733,"*","Peak_10744_Both_DC1_DC2"
"10745","chr3",146544077,146544982,906,"*","Peak_10745_Both_DC1_DC2"
"10746","chr3",147059191,147059816,626,"*","Peak_10746_DC2_only"
"10747","chr3",147316847,147317739,893,"*","Peak_10747_Both_DC1_DC2"
"10748","chr3",147341778,147342157,380,"*","Peak_10748_DC1_only"
"10749","chr3",147354554,147355039,486,"*","Peak_10749_Both_DC1_DC2"
"10750","chr3",147359400,147359904,505,"*","Peak_10750_DC2_only"
"10751","chr3",147361778,147362229,452,"*","Peak_10751_DC2_only"
"10752","chr3",147377350,147378398,1049,"*","Peak_10752_Both_DC1_DC2"
"10753","chr3",147380287,147380785,499,"*","Peak_10753_DC2_only"
"10754","chr3",147383419,147383688,270,"*","Peak_10754_DC2_only"
"10755","chr3",147384700,147385058,359,"*","Peak_10755_DC2_only"
"10756","chr3",147390987,147391365,379,"*","Peak_10756_DC2_only"
"10757","chr3",147393383,147393915,533,"*","Peak_10757_DC2_only"
"10758","chr3",147394954,147395238,285,"*","Peak_10758_DC2_only"
"10759","chr3",147395996,147397199,1204,"*","Peak_10759_DC2_only"
"10760","chr3",147404579,147404851,273,"*","Peak_10760_DC2_only"
"10761","chr3",147405291,147405729,439,"*","Peak_10761_DC2_only"
"10762","chr3",147408313,147408739,427,"*","Peak_10762_DC2_only"
"10763","chr3",147409281,147409669,389,"*","Peak_10763_DC2_only"
"10764","chr3",147418418,147418687,270,"*","Peak_10764_DC2_only"
"10765","chr3",147419457,147419748,292,"*","Peak_10765_DC2_only"
"10766","chr3",147421153,147421532,380,"*","Peak_10766_DC2_only"
"10767","chr3",147934411,147935074,664,"*","Peak_10767_DC1_only"
"10768","chr3",147962387,147963164,778,"*","Peak_10768_Both_DC1_DC2"
"10769","chr3",148631155,148631687,533,"*","Peak_10769_DC2_only"
"10770","chr3",148697579,148698149,571,"*","Peak_10770_Both_DC1_DC2"
"10771","chr3",148991187,148992324,1138,"*","Peak_10771_Both_DC1_DC2"
"10772","chr3",149020953,149021323,371,"*","Peak_10772_DC1_only"
"10773","chr3",149085737,149086831,1095,"*","Peak_10773_DC2_only"
"10774","chr3",149099285,149099552,268,"*","Peak_10774_DC2_only"
"10775","chr3",149109405,149109802,398,"*","Peak_10775_DC2_only"
"10776","chr3",149129194,149130104,911,"*","Peak_10776_Both_DC1_DC2"
"10777","chr3",149196794,149197223,430,"*","Peak_10777_Both_DC1_DC2"
"10778","chr3",149197658,149198058,401,"*","Peak_10778_DC2_only"
"10779","chr3",149198453,149198948,496,"*","Peak_10779_Both_DC1_DC2"
"10780","chr3",149201157,149201433,277,"*","Peak_10780_DC2_only"
"10781","chr3",149228111,149228411,301,"*","Peak_10781_DC2_only"
"10782","chr3",149258792,149259370,579,"*","Peak_10782_DC2_only"
"10783","chr3",149273178,149273466,289,"*","Peak_10783_DC1_only"
"10784","chr3",149352578,149352865,288,"*","Peak_10784_DC1_only"
"10785","chr3",149574066,149576005,1940,"*","Peak_10785_DC2_only"
"10786","chr3",149656718,149658840,2123,"*","Peak_10786_Both_DC1_DC2"
"10787","chr3",149752081,149752736,656,"*","Peak_10787_Both_DC1_DC2"
"10788","chr3",149812560,149813932,1373,"*","Peak_10788_Both_DC1_DC2"
"10789","chr3",149936973,149937295,323,"*","Peak_10789_DC2_only"
"10790","chr3",149971079,149971729,651,"*","Peak_10790_Both_DC1_DC2"
"10791","chr3",149992987,149993442,456,"*","Peak_10791_DC2_only"
"10792","chr3",150107053,150107428,376,"*","Peak_10792_DC2_only"
"10793","chr3",150130440,150131014,575,"*","Peak_10793_DC1_only"
"10794","chr3",150141249,150141575,327,"*","Peak_10794_DC2_only"
"10795","chr3",150184097,150184578,482,"*","Peak_10795_DC1_only"
"10796","chr3",150221009,150221592,584,"*","Peak_10796_Both_DC1_DC2"
"10797","chr3",150238625,150239197,573,"*","Peak_10797_DC2_only"
"10798","chr3",150370220,150370523,304,"*","Peak_10798_DC1_only"
"10799","chr3",150408471,150409401,931,"*","Peak_10799_DC2_only"
"10800","chr3",150409838,150410706,869,"*","Peak_10800_Both_DC1_DC2"
"10801","chr3",150545953,150547036,1084,"*","Peak_10801_Both_DC1_DC2"
"10802","chr3",150602991,150604353,1363,"*","Peak_10802_Both_DC1_DC2"
"10803","chr3",150703882,150704278,397,"*","Peak_10803_DC1_only"
"10804","chr3",150763407,150764137,731,"*","Peak_10804_DC2_only"
"10805","chr3",150798071,150798583,513,"*","Peak_10805_DC2_only"
"10806","chr3",150805342,150805678,337,"*","Peak_10806_DC2_only"
"10807","chr3",150806385,150806688,304,"*","Peak_10807_DC2_only"
"10808","chr3",150865369,150865640,272,"*","Peak_10808_DC1_only"
"10809","chr3",150925720,150926231,512,"*","Peak_10809_DC2_only"
"10810","chr3",150975817,150976083,267,"*","Peak_10810_DC1_only"
"10811","chr3",151085335,151085695,361,"*","Peak_10811_DC1_only"
"10812","chr3",151086432,151086771,340,"*","Peak_10812_DC2_only"
"10813","chr3",151305016,151305554,539,"*","Peak_10813_DC2_only"
"10814","chr3",151460890,151461321,432,"*","Peak_10814_DC1_only"
"10815","chr3",151468545,151469036,492,"*","Peak_10815_DC2_only"
"10816","chr3",151708538,151709078,541,"*","Peak_10816_DC2_only"
"10817","chr3",151835609,151835901,293,"*","Peak_10817_DC2_only"
"10818","chr3",152268392,152269463,1072,"*","Peak_10818_Both_DC1_DC2"
"10819","chr3",152298579,152299119,541,"*","Peak_10819_DC1_only"
"10820","chr3",152610460,152610987,528,"*","Peak_10820_Both_DC1_DC2"
"10821","chr3",152834562,152836180,1619,"*","Peak_10821_Both_DC1_DC2"
"10822","chr3",153043206,153043529,324,"*","Peak_10822_DC2_only"
"10823","chr3",153092880,153093484,605,"*","Peak_10823_DC2_only"
"10824","chr3",153159610,153160008,399,"*","Peak_10824_DC2_only"
"10825","chr3",153160434,153161272,839,"*","Peak_10825_DC2_only"
"10826","chr3",153161731,153162074,344,"*","Peak_10826_DC2_only"
"10827","chr3",153209668,153210156,489,"*","Peak_10827_Both_DC1_DC2"
"10828","chr3",153768758,153769126,369,"*","Peak_10828_DC2_only"
"10829","chr3",154120821,154122607,1787,"*","Peak_10829_DC2_only"
"10830","chr3",154427945,154428220,276,"*","Peak_10830_DC1_only"
"10831","chr3",154428569,154429077,509,"*","Peak_10831_DC2_only"
"10832","chr3",154987765,154988151,387,"*","Peak_10832_DC2_only"
"10833","chr3",155079926,155080390,465,"*","Peak_10833_Both_DC1_DC2"
"10834","chr3",155124584,155125124,541,"*","Peak_10834_DC2_only"
"10835","chr3",155356583,155356949,367,"*","Peak_10835_DC1_only"
"10836","chr3",155361783,155362614,832,"*","Peak_10836_DC2_only"
"10837","chr3",155363103,155363796,694,"*","Peak_10837_Both_DC1_DC2"
"10838","chr3",155424113,155424375,263,"*","Peak_10838_DC1_only"
"10839","chr3",155469257,155469535,279,"*","Peak_10839_DC2_only"
"10840","chr3",155511895,155512227,333,"*","Peak_10840_DC2_only"
"10841","chr3",155744229,155745404,1176,"*","Peak_10841_Both_DC1_DC2"
"10842","chr3",155805956,155806579,624,"*","Peak_10842_Both_DC1_DC2"
"10843","chr3",155853712,155855308,1597,"*","Peak_10843_Both_DC1_DC2"
"10844","chr3",155869252,155869610,359,"*","Peak_10844_DC2_only"
"10845","chr3",155870688,155872039,1352,"*","Peak_10845_DC2_only"
